Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour
5655,City,83,Cancelled,15/07/2016 06:59,15/07/2016 06:59,6
5903,City,83,Cancelled,15/07/2016 09:58,15/07/2016 09:58,9
6209,Airport,83,Cancelled,15/07/2016 17:32,15/07/2016 17:32,17
536,City,84,Cancelled,11/07/2016 09:59,11/07/2016 09:59,9
1134,Airport,84,Cancelled,11/07/2016 20:33,11/07/2016 20:33,20
1604,City,84,Cancelled,12/07/2016 06:37,12/07/2016 06:37,6
1653,City,84,Cancelled,12/07/2016 07:27,12/07/2016 07:27,7
1695,City,84,Cancelled,12/07/2016 07:57,12/07/2016 07:57,7
2750,City,84,Cancelled,13/07/2016 03:24,13/07/2016 03:24,3
2884,City,84,Cancelled,13/07/2016 05:54,13/07/2016 05:54,5
3191,City,84,Cancelled,13/07/2016 09:32,13/07/2016 09:32,9
3193,City,84,Cancelled,13/07/2016 09:33,13/07/2016 09:33,9
3524,City,84,Cancelled,13/07/2016 17:51,13/07/2016 17:51,17
4294,City,84,Cancelled,14/07/2016 06:40,14/07/2016 06:40,6
4484,City,84,Cancelled,14/07/2016 08:55,14/07/2016 08:55,8
324,City,85,Cancelled,11/07/2016 07:40,11/07/2016 07:40,7
3351,Airport,85,Cancelled,13/07/2016 13:20,13/07/2016 13:20,13
4195,City,85,Cancelled,14/07/2016 05:28,14/07/2016 05:28,5
5685,City,85,Cancelled,15/07/2016 07:17,15/07/2016 07:17,7
2889,City,86,Cancelled,13/07/2016 05:55,13/07/2016 05:55,5
4301,City,86,Cancelled,14/07/2016 06:46,14/07/2016 06:46,6
1294,City,87,Cancelled,11/07/2016 22:26,11/07/2016 22:26,22
5935,City,87,Cancelled,15/07/2016 10:13,15/07/2016 10:13,10
428,City,88,Cancelled,11/07/2016 08:48,11/07/2016 08:48,8
450,City,88,Cancelled,11/07/2016 09:11,11/07/2016 09:11,9
4510,City,88,Cancelled,14/07/2016 09:07,14/07/2016 09:07,9
432,City,89,Cancelled,11/07/2016 08:52,11/07/2016 08:52,8
2491,Airport,89,Cancelled,12/07/2016 20:55,12/07/2016 20:55,20
5569,City,89,Cancelled,15/07/2016 05:41,15/07/2016 05:41,5
5671,City,89,Cancelled,15/07/2016 07:05,15/07/2016 07:05,7
6374,City,89,Cancelled,15/07/2016 19:10,15/07/2016 19:10,19
4464,City,90,Cancelled,14/07/2016 08:42,14/07/2016 08:42,8
5609,City,90,Cancelled,15/07/2016 06:15,15/07/2016 06:15,6
5848,City,90,Cancelled,15/07/2016 09:04,15/07/2016 09:04,9
543,City,91,Cancelled,11/07/2016 10:03,11/07/2016 10:03,10
2828,City,92,Cancelled,13/07/2016 05:20,13/07/2016 05:20,5
2993,City,92,Cancelled,13/07/2016 07:05,13/07/2016 07:05,7
3018,Airport,92,Cancelled,13/07/2016 07:27,13/07/2016 07:27,7
4155,City,92,Cancelled,14/07/2016 05:06,14/07/2016 05:06,5
2552,City,93,Cancelled,12/07/2016 21:23,12/07/2016 21:23,21
3430,Airport,93,Cancelled,13/07/2016 16:01,13/07/2016 16:01,16
4167,City,93,Cancelled,14/07/2016 05:13,14/07/2016 05:13,5
5508,City,93,Cancelled,15/07/2016 05:04,15/07/2016 05:04,5
5729,City,93,Cancelled,15/07/2016 07:49,15/07/2016 07:49,7
202,City,94,Cancelled,11/07/2016 06:09,11/07/2016 06:09,6
341,City,94,Cancelled,11/07/2016 07:46,11/07/2016 07:46,7
3049,City,94,Cancelled,13/07/2016 07:43,13/07/2016 07:43,7
6323,Airport,94,Cancelled,15/07/2016 18:39,15/07/2016 18:39,18
6462,City,94,Cancelled,15/07/2016 20:11,15/07/2016 20:11,20
3242,City,95,Cancelled,13/07/2016 10:08,13/07/2016 10:08,10
4499,City,95,Cancelled,14/07/2016 09:01,14/07/2016 09:01,9
3182,City,96,Cancelled,13/07/2016 09:24,13/07/2016 09:24,9
4173,City,96,Cancelled,14/07/2016 05:08,14/07/2016 05:08,5
4189,City,96,Cancelled,14/07/2016 05:25,14/07/2016 05:25,5
6390,Airport,96,Cancelled,15/07/2016 19:19,15/07/2016 19:19,19
1231,City,97,Cancelled,11/07/2016 21:34,11/07/2016 21:34,21
1589,City,97,Cancelled,12/07/2016 06:35,12/07/2016 06:35,6
1815,City,97,Cancelled,12/07/2016 09:20,12/07/2016 09:20,9
5678,City,97,Cancelled,15/07/2016 07:09,15/07/2016 07:09,7
239,City,98,Cancelled,11/07/2016 06:25,11/07/2016 06:25,6
551,City,98,Cancelled,11/07/2016 10:10,11/07/2016 10:10,10
2097,Airport,98,Cancelled,12/07/2016 16:03,12/07/2016 16:03,16
2613,Airport,98,Cancelled,12/07/2016 22:06,12/07/2016 22:06,22
5497,City,98,Cancelled,15/07/2016 05:00,15/07/2016 05:00,5
5668,City,98,Cancelled,15/07/2016 07:06,15/07/2016 07:06,7
482,City,99,Cancelled,11/07/2016 09:25,11/07/2016 09:25,9
544,City,99,Cancelled,11/07/2016 10:07,11/07/2016 10:07,10
1227,Airport,99,Cancelled,11/07/2016 21:32,11/07/2016 21:32,21
1489,City,99,Cancelled,12/07/2016 05:21,12/07/2016 05:21,5
2588,Airport,99,Cancelled,12/07/2016 21:45,12/07/2016 21:45,21
3152,City,99,Cancelled,13/07/2016 08:57,13/07/2016 08:57,8
5853,City,99,Cancelled,15/07/2016 09:10,15/07/2016 09:10,9
2933,City,100,Cancelled,13/07/2016 06:26,13/07/2016 06:26,6
5543,City,100,Cancelled,15/07/2016 05:30,15/07/2016 05:30,5
1356,City,101,Cancelled,11/07/2016 23:42,11/07/2016 23:42,23
1403,City,101,Cancelled,12/07/2016 02:39,12/07/2016 02:39,2
2459,Airport,101,Cancelled,12/07/2016 20:30,12/07/2016 20:30,20
3023,City,101,Cancelled,13/07/2016 07:27,13/07/2016 07:27,7
4444,City,101,Cancelled,14/07/2016 08:28,14/07/2016 08:28,8
1733,City,102,Cancelled,12/07/2016 08:23,12/07/2016 08:23,8
1937,Airport,102,Cancelled,12/07/2016 11:26,12/07/2016 11:26,11
5614,City,102,Cancelled,15/07/2016 06:14,15/07/2016 06:14,6
5718,City,102,Cancelled,15/07/2016 07:39,15/07/2016 07:39,7
334,City,103,Cancelled,11/07/2016 07:40,11/07/2016 07:40,7
1107,City,103,Cancelled,11/07/2016 20:14,11/07/2016 20:14,20
3033,City,103,Cancelled,13/07/2016 07:35,13/07/2016 07:35,7
3099,City,103,Cancelled,13/07/2016 08:22,13/07/2016 08:22,8
4302,City,103,Cancelled,14/07/2016 06:48,14/07/2016 06:48,6
4829,City,103,Cancelled,14/07/2016 17:25,14/07/2016 17:25,17
5854,Airport,103,Cancelled,15/07/2016 09:09,15/07/2016 09:09,9
427,City,104,Cancelled,11/07/2016 08:48,11/07/2016 08:48,8
852,Airport,104,Cancelled,11/07/2016 17:48,11/07/2016 17:48,17
1931,City,104,Cancelled,12/07/2016 11:13,12/07/2016 11:13,11
3292,Airport,104,Cancelled,13/07/2016 11:18,13/07/2016 11:18,11
5154,Airport,104,Cancelled,14/07/2016 20:19,14/07/2016 20:19,20
5627,City,104,Cancelled,15/07/2016 06:34,15/07/2016 06:34,6
5751,City,104,Cancelled,15/07/2016 08:03,15/07/2016 08:03,8
308,City,105,Cancelled,11/07/2016 07:22,11/07/2016 07:22,7
2890,City,105,Cancelled,13/07/2016 05:55,13/07/2016 05:55,5
4245,City,105,Cancelled,14/07/2016 05:58,14/07/2016 05:58,5
4423,City,105,Cancelled,14/07/2016 08:18,14/07/2016 08:18,8
212,City,106,Cancelled,11/07/2016 06:09,11/07/2016 06:09,6
3034,City,106,Cancelled,13/07/2016 07:39,13/07/2016 07:39,7
6669,City,106,Cancelled,15/07/2016 22:12,15/07/2016 22:12,22
252,City,107,Cancelled,11/07/2016 06:36,11/07/2016 06:36,6
391,City,107,Cancelled,11/07/2016 08:24,11/07/2016 08:24,8
412,City,107,Cancelled,11/07/2016 08:37,11/07/2016 08:37,8
5709,City,107,Cancelled,15/07/2016 07:44,15/07/2016 07:44,7
6300,Airport,107,Cancelled,15/07/2016 18:20,15/07/2016 18:20,18
381,City,108,Cancelled,11/07/2016 08:16,11/07/2016 08:16,8
3030,City,108,Cancelled,13/07/2016 07:32,13/07/2016 07:32,7
3671,Airport,108,Cancelled,13/07/2016 19:28,13/07/2016 19:28,19
4186,City,108,Cancelled,14/07/2016 05:24,14/07/2016 05:24,5
4281,City,108,Cancelled,14/07/2016 06:23,14/07/2016 06:23,6
1864,City,109,Cancelled,12/07/2016 09:54,12/07/2016 09:54,9
2073,City,109,Cancelled,12/07/2016 15:27,12/07/2016 15:27,15
3113,City,109,Cancelled,13/07/2016 08:36,13/07/2016 08:36,8
4885,City,109,Cancelled,14/07/2016 17:56,14/07/2016 17:56,17
326,City,110,Cancelled,11/07/2016 07:33,11/07/2016 07:33,7
1401,City,110,Cancelled,12/07/2016 02:42,12/07/2016 02:42,2
2792,City,110,Cancelled,13/07/2016 04:58,13/07/2016 04:58,4
149,City,111,Cancelled,11/07/2016 05:29,11/07/2016 05:29,5
368,City,111,Cancelled,11/07/2016 08:06,11/07/2016 08:06,8
1927,City,111,Cancelled,12/07/2016 11:08,12/07/2016 11:08,11
2068,Airport,112,Cancelled,12/07/2016 15:13,12/07/2016 15:13,15
2396,Airport,112,Cancelled,12/07/2016 19:52,12/07/2016 19:52,19
4890,City,112,Cancelled,14/07/2016 17:55,14/07/2016 17:55,17
2117,City,113,Cancelled,12/07/2016 16:33,12/07/2016 16:33,16
2780,City,113,Cancelled,13/07/2016 04:43,13/07/2016 04:43,4
4863,Airport,113,Cancelled,14/07/2016 17:40,14/07/2016 17:40,17
5782,City,113,Cancelled,15/07/2016 08:35,15/07/2016 08:35,8
188,City,114,Cancelled,11/07/2016 05:54,11/07/2016 05:54,5
1699,City,114,Cancelled,12/07/2016 08:02,12/07/2016 08:02,8
3043,City,114,Cancelled,13/07/2016 07:42,13/07/2016 07:42,7
3818,Airport,114,Cancelled,13/07/2016 21:06,13/07/2016 21:06,21
4187,City,114,Cancelled,14/07/2016 05:27,14/07/2016 05:27,5
4381,City,114,Cancelled,14/07/2016 07:45,14/07/2016 07:45,7
4530,City,114,Cancelled,14/07/2016 09:33,14/07/2016 09:33,9
4774,Airport,114,Cancelled,14/07/2016 15:59,14/07/2016 15:59,15
5423,City,114,Cancelled,15/07/2016 02:11,15/07/2016 02:11,2
4011,City,115,Cancelled,13/07/2016 23:45,13/07/2016 23:45,23
4556,City,115,Cancelled,14/07/2016 09:40,14/07/2016 09:40,9
354,City,116,Cancelled,11/07/2016 07:59,11/07/2016 07:59,7
1618,City,116,Cancelled,12/07/2016 06:52,12/07/2016 06:52,6
3019,City,117,Cancelled,13/07/2016 07:25,13/07/2016 07:25,7
5469,City,117,Cancelled,15/07/2016 04:42,15/07/2016 04:42,4
5731,City,117,Cancelled,15/07/2016 07:47,15/07/2016 07:47,7
5839,City,117,Cancelled,15/07/2016 08:57,15/07/2016 08:57,8
1660,City,118,Cancelled,12/07/2016 07:26,12/07/2016 07:26,7
3146,City,118,Cancelled,13/07/2016 08:56,13/07/2016 08:56,8
174,Airport,119,Cancelled,11/07/2016 05:44,11/07/2016 05:44,5
321,City,119,Cancelled,11/07/2016 07:30,11/07/2016 07:30,7
2973,City,119,Cancelled,13/07/2016 06:57,13/07/2016 06:57,6
5691,City,119,Cancelled,15/07/2016 07:26,15/07/2016 07:26,7
5748,City,119,Cancelled,15/07/2016 07:57,15/07/2016 07:57,7
404,City,120,Cancelled,11/07/2016 08:39,11/07/2016 08:39,8
2474,Airport,120,Cancelled,12/07/2016 20:35,12/07/2016 20:35,20
4374,City,120,Cancelled,14/07/2016 07:35,14/07/2016 07:35,7
4461,City,120,Cancelled,14/07/2016 08:36,14/07/2016 08:36,8
4731,City,120,Cancelled,14/07/2016 14:09,14/07/2016 14:09,14
5798,City,120,Cancelled,15/07/2016 08:40,15/07/2016 08:40,8
3849,City,121,Cancelled,13/07/2016 21:36,13/07/2016 21:36,21
5763,City,121,Cancelled,15/07/2016 08:20,15/07/2016 08:20,8
5815,City,121,Cancelled,15/07/2016 08:47,15/07/2016 08:47,8
5826,City,121,Cancelled,15/07/2016 08:50,15/07/2016 08:50,8
3782,City,122,Cancelled,13/07/2016 20:45,13/07/2016 20:45,20
4630,City,122,Cancelled,14/07/2016 11:17,14/07/2016 11:17,11
437,City,123,Cancelled,11/07/2016 08:59,11/07/2016 08:59,8
122,City,124,Cancelled,11/07/2016 05:14,11/07/2016 05:14,5
4487,City,124,Cancelled,14/07/2016 08:53,14/07/2016 08:53,8
5551,City,124,Cancelled,15/07/2016 05:30,15/07/2016 05:30,5
2927,City,125,Cancelled,13/07/2016 06:19,13/07/2016 06:19,6
3176,City,125,Cancelled,13/07/2016 09:10,13/07/2016 09:10,9
3253,City,125,Cancelled,13/07/2016 10:19,13/07/2016 10:19,10
6759,City,125,Cancelled,15/07/2016 23:59,15/07/2016 23:59,23
848,Airport,126,Cancelled,11/07/2016 17:44,11/07/2016 17:44,17
1674,City,126,Cancelled,12/07/2016 07:47,12/07/2016 07:47,7
3159,City,126,Cancelled,13/07/2016 09:11,13/07/2016 09:11,9
3208,City,126,Cancelled,13/07/2016 09:45,13/07/2016 09:45,9
2803,City,127,Cancelled,13/07/2016 04:58,13/07/2016 04:58,4
3232,Airport,127,Cancelled,13/07/2016 10:02,13/07/2016 10:02,10
4271,City,127,Cancelled,14/07/2016 06:13,14/07/2016 06:13,6
5591,City,127,Cancelled,15/07/2016 05:58,15/07/2016 05:58,5
549,City,128,Cancelled,11/07/2016 10:04,11/07/2016 10:04,10
1776,Airport,128,Cancelled,12/07/2016 09:02,12/07/2016 09:02,9
2910,City,128,Cancelled,13/07/2016 06:12,13/07/2016 06:12,6
492,City,129,Cancelled,11/07/2016 09:32,11/07/2016 09:32,9
963,Airport,129,Cancelled,11/07/2016 18:44,11/07/2016 18:44,18
1505,City,129,Cancelled,12/07/2016 05:39,12/07/2016 05:39,5
2923,City,129,Cancelled,13/07/2016 06:23,13/07/2016 06:23,6
4396,City,129,Cancelled,14/07/2016 07:55,14/07/2016 07:55,7
5639,City,129,Cancelled,15/07/2016 06:44,15/07/2016 06:44,6
6348,Airport,129,Cancelled,15/07/2016 18:50,15/07/2016 18:50,18
253,City,130,Cancelled,11/07/2016 06:43,11/07/2016 06:43,6
379,City,130,Cancelled,11/07/2016 08:18,11/07/2016 08:18,8
463,City,130,Cancelled,11/07/2016 09:12,11/07/2016 09:12,9
1848,City,130,Cancelled,12/07/2016 09:41,12/07/2016 09:41,9
2897,City,130,Cancelled,13/07/2016 06:00,13/07/2016 06:00,6
6398,Airport,130,Cancelled,15/07/2016 19:23,15/07/2016 19:23,19
229,City,131,Cancelled,11/07/2016 06:23,11/07/2016 06:23,6
1683,City,131,Cancelled,12/07/2016 07:57,12/07/2016 07:57,7
1728,City,131,Cancelled,12/07/2016 08:20,12/07/2016 08:20,8
1777,City,131,Cancelled,12/07/2016 08:58,12/07/2016 08:58,8
1868,City,131,Cancelled,12/07/2016 09:59,12/07/2016 09:59,9
2801,City,131,Cancelled,13/07/2016 04:57,13/07/2016 04:57,4
2920,City,131,Cancelled,13/07/2016 06:22,13/07/2016 06:22,6
5849,City,131,Cancelled,15/07/2016 09:09,15/07/2016 09:09,9
1738,City,132,Cancelled,12/07/2016 08:26,12/07/2016 08:26,8
3107,City,132,Cancelled,13/07/2016 08:28,13/07/2016 08:28,8
3359,Airport,132,Cancelled,13/07/2016 13:29,13/07/2016 13:29,13
4021,City,132,Cancelled,13/07/2016 23:56,13/07/2016 23:56,23
4163,Airport,132,Cancelled,14/07/2016 05:08,14/07/2016 05:08,5
4314,City,133,Cancelled,14/07/2016 06:51,14/07/2016 06:51,6
5116,City,133,Cancelled,14/07/2016 20:08,14/07/2016 20:08,20
1114,Airport,134,Cancelled,11/07/2016 20:19,11/07/2016 20:19,20
5221,Airport,134,Cancelled,14/07/2016 21:01,14/07/2016 21:01,21
5643,City,134,Cancelled,15/07/2016 06:50,15/07/2016 06:50,6
1742,City,135,Cancelled,12/07/2016 08:30,12/07/2016 08:30,8
1979,Airport,135,Cancelled,12/07/2016 12:25,12/07/2016 12:25,12
2860,City,135,Cancelled,13/07/2016 05:41,13/07/2016 05:41,5
3206,City,135,Cancelled,13/07/2016 09:41,13/07/2016 09:41,9
5475,City,135,Cancelled,15/07/2016 04:49,15/07/2016 04:49,4
5710,City,135,Cancelled,15/07/2016 07:38,15/07/2016 07:38,7
1555,Airport,136,Cancelled,12/07/2016 06:10,12/07/2016 06:10,6
2672,City,136,Cancelled,12/07/2016 23:41,12/07/2016 23:41,23
3697,Airport,136,Cancelled,13/07/2016 19:49,13/07/2016 19:49,19
4928,Airport,136,Cancelled,14/07/2016 18:16,14/07/2016 18:16,18
5663,City,136,Cancelled,15/07/2016 07:02,15/07/2016 07:02,7
164,City,137,Cancelled,11/07/2016 05:40,11/07/2016 05:40,5
2985,City,137,Cancelled,13/07/2016 07:05,13/07/2016 07:05,7
3248,City,137,Cancelled,13/07/2016 10:17,13/07/2016 10:17,10
3794,City,137,Cancelled,13/07/2016 20:54,13/07/2016 20:54,20
4834,Airport,137,Cancelled,14/07/2016 17:29,14/07/2016 17:29,17
5517,City,137,Cancelled,15/07/2016 05:11,15/07/2016 05:11,5
466,City,138,Cancelled,11/07/2016 09:14,11/07/2016 09:14,9
1678,City,138,Cancelled,12/07/2016 07:39,12/07/2016 07:39,7
1801,City,138,Cancelled,12/07/2016 09:18,12/07/2016 09:18,9
1819,City,138,Cancelled,12/07/2016 09:25,12/07/2016 09:25,9
3020,City,138,Cancelled,13/07/2016 07:30,13/07/2016 07:30,7
3169,Airport,138,Cancelled,13/07/2016 09:13,13/07/2016 09:13,9
3495,Airport,138,Cancelled,13/07/2016 17:32,13/07/2016 17:32,17
4365,City,138,Cancelled,14/07/2016 07:28,14/07/2016 07:28,7
4562,City,138,Cancelled,14/07/2016 09:48,14/07/2016 09:48,9
1697,City,139,Cancelled,12/07/2016 07:59,12/07/2016 07:59,7
1853,City,139,Cancelled,12/07/2016 09:51,12/07/2016 09:51,9
2848,City,139,Cancelled,13/07/2016 05:36,13/07/2016 05:36,5
4327,City,139,Cancelled,14/07/2016 07:07,14/07/2016 07:07,7
4345,City,139,Cancelled,14/07/2016 07:22,14/07/2016 07:22,7
4802,City,139,Cancelled,14/07/2016 17:07,14/07/2016 17:07,17
1955,Airport,140,Cancelled,12/07/2016 11:47,12/07/2016 11:47,11
3840,Airport,140,Cancelled,13/07/2016 21:33,13/07/2016 21:33,21
4183,City,140,Cancelled,14/07/2016 05:20,14/07/2016 05:20,5
4465,City,140,Cancelled,14/07/2016 08:39,14/07/2016 08:39,8
1795,City,141,Cancelled,12/07/2016 09:03,12/07/2016 09:03,9
2049,Airport,141,Cancelled,12/07/2016 14:45,12/07/2016 14:45,14
2811,City,141,Cancelled,13/07/2016 05:05,13/07/2016 05:05,5
3171,Airport,141,Cancelled,13/07/2016 09:17,13/07/2016 09:17,9
4557,City,141,Cancelled,14/07/2016 09:42,14/07/2016 09:42,9
5538,City,141,Cancelled,15/07/2016 05:28,15/07/2016 05:28,5
556,City,142,Cancelled,11/07/2016 10:11,11/07/2016 10:11,10
1854,City,142,Cancelled,12/07/2016 09:47,12/07/2016 09:47,9
1897,City,142,Cancelled,12/07/2016 10:23,12/07/2016 10:23,10
2537,City,142,Cancelled,12/07/2016 21:13,12/07/2016 21:13,21
3053,City,142,Cancelled,13/07/2016 07:44,13/07/2016 07:44,7
3050,City,142,Cancelled,13/07/2016 07:48,13/07/2016 07:48,7
3110,City,142,Cancelled,13/07/2016 08:34,13/07/2016 08:34,8
5524,City,142,Cancelled,15/07/2016 05:13,15/07/2016 05:13,5
5714,City,142,Cancelled,15/07/2016 07:33,15/07/2016 07:33,7
5783,City,142,Cancelled,15/07/2016 08:30,15/07/2016 08:30,8
1982,City,143,Cancelled,12/07/2016 12:20,12/07/2016 12:20,12
5251,Airport,143,Cancelled,14/07/2016 21:17,14/07/2016 21:17,21
85,City,144,Cancelled,11/07/2016 04:47,11/07/2016 04:47,4
459,City,144,Cancelled,11/07/2016 09:17,11/07/2016 09:17,9
1507,City,144,Cancelled,12/07/2016 05:44,12/07/2016 05:44,5
4231,City,144,Cancelled,14/07/2016 05:56,14/07/2016 05:56,5
4427,City,144,Cancelled,14/07/2016 08:22,14/07/2016 08:22,8
5640,City,144,Cancelled,15/07/2016 06:42,15/07/2016 06:42,6
317,City,145,Cancelled,11/07/2016 07:29,11/07/2016 07:29,7
5581,City,145,Cancelled,15/07/2016 05:53,15/07/2016 05:53,5
6288,City,145,Cancelled,15/07/2016 18:17,15/07/2016 18:17,18
1267,City,146,Cancelled,11/07/2016 22:01,11/07/2016 22:01,22
2026,Airport,146,Cancelled,12/07/2016 14:00,12/07/2016 14:00,14
2150,City,146,Cancelled,12/07/2016 17:16,12/07/2016 17:16,17
2389,City,146,Cancelled,12/07/2016 19:52,12/07/2016 19:52,19
954,Airport,147,Cancelled,11/07/2016 18:35,11/07/2016 18:35,18
2795,City,147,Cancelled,13/07/2016 04:55,13/07/2016 04:55,4
4184,City,147,Cancelled,14/07/2016 05:19,14/07/2016 05:19,5
4563,City,147,Cancelled,14/07/2016 09:46,14/07/2016 09:46,9
774,Airport,148,Cancelled,11/07/2016 16:28,11/07/2016 16:28,16
2777,City,148,Cancelled,13/07/2016 04:43,13/07/2016 04:43,4
2891,City,148,Cancelled,13/07/2016 05:52,13/07/2016 05:52,5
6377,City,148,Cancelled,15/07/2016 19:14,15/07/2016 19:14,19
1561,City,149,Cancelled,12/07/2016 06:14,12/07/2016 06:14,6
1888,City,149,Cancelled,12/07/2016 10:12,12/07/2016 10:12,10
4192,City,149,Cancelled,14/07/2016 05:25,14/07/2016 05:25,5
4455,City,149,Cancelled,14/07/2016 08:33,14/07/2016 08:33,8
4527,City,149,Cancelled,14/07/2016 09:27,14/07/2016 09:27,9
4575,City,149,Cancelled,14/07/2016 09:54,14/07/2016 09:54,9
1116,Airport,150,Cancelled,11/07/2016 20:25,11/07/2016 20:25,20
3061,City,150,Cancelled,13/07/2016 07:53,13/07/2016 07:53,7
4431,City,150,Cancelled,14/07/2016 08:23,14/07/2016 08:23,8
227,Airport,151,Cancelled,11/07/2016 06:20,11/07/2016 06:20,6
1434,City,151,Cancelled,12/07/2016 04:43,12/07/2016 04:43,4
3040,City,151,Cancelled,13/07/2016 07:41,13/07/2016 07:41,7
4366,City,152,Cancelled,14/07/2016 07:29,14/07/2016 07:29,7
4594,City,152,Cancelled,14/07/2016 10:07,14/07/2016 10:07,10
358,City,153,Cancelled,11/07/2016 08:00,11/07/2016 08:00,8
865,Airport,153,Cancelled,11/07/2016 17:58,11/07/2016 17:58,17
4822,Airport,153,Cancelled,14/07/2016 17:20,14/07/2016 17:20,17
5290,Airport,153,Cancelled,14/07/2016 21:50,14/07/2016 21:50,21
1202,Airport,154,Cancelled,11/07/2016 21:20,11/07/2016 21:20,21
2840,City,154,Cancelled,13/07/2016 05:26,13/07/2016 05:26,5
5642,City,154,Cancelled,15/07/2016 06:51,15/07/2016 06:51,6
5788,City,154,Cancelled,15/07/2016 08:32,15/07/2016 08:32,8
5792,City,154,Cancelled,15/07/2016 08:38,15/07/2016 08:38,8
1172,Airport,155,Cancelled,11/07/2016 20:49,11/07/2016 20:49,20
5860,City,155,Cancelled,15/07/2016 09:13,15/07/2016 09:13,9
1245,Airport,156,Cancelled,11/07/2016 21:41,11/07/2016 21:41,21
1544,City,157,Cancelled,12/07/2016 06:04,12/07/2016 06:04,6
4287,City,157,Cancelled,14/07/2016 06:33,14/07/2016 06:33,6
4308,City,157,Cancelled,14/07/2016 06:48,14/07/2016 06:48,6
5577,City,157,Cancelled,15/07/2016 05:55,15/07/2016 05:55,5
5760,City,157,Cancelled,15/07/2016 08:14,15/07/2016 08:14,8
5855,City,157,Cancelled,15/07/2016 09:06,15/07/2016 09:06,9
76,City,158,Cancelled,11/07/2016 04:45,11/07/2016 04:45,4
366,City,158,Cancelled,11/07/2016 08:04,11/07/2016 08:04,8
371,City,158,Cancelled,11/07/2016 08:07,11/07/2016 08:07,8
3564,Airport,158,Cancelled,13/07/2016 18:18,13/07/2016 18:18,18
181,City,159,Cancelled,11/07/2016 05:46,11/07/2016 05:46,5
1503,City,159,Cancelled,12/07/2016 05:39,12/07/2016 05:39,5
1863,City,159,Cancelled,12/07/2016 09:55,12/07/2016 09:55,9
175,City,160,Cancelled,11/07/2016 05:45,11/07/2016 05:45,5
1749,City,160,Cancelled,12/07/2016 08:33,12/07/2016 08:33,8
2781,City,160,Cancelled,13/07/2016 04:42,13/07/2016 04:42,4
319,City,161,Cancelled,11/07/2016 07:33,11/07/2016 07:33,7
439,City,161,Cancelled,11/07/2016 08:55,11/07/2016 08:55,8
4201,City,162,Cancelled,14/07/2016 05:32,14/07/2016 05:32,5
736,City,163,Cancelled,11/07/2016 15:27,11/07/2016 15:27,15
929,Airport,163,Cancelled,11/07/2016 18:24,11/07/2016 18:24,18
1793,City,163,Cancelled,12/07/2016 09:13,12/07/2016 09:13,9
5926,City,163,Cancelled,15/07/2016 10:05,15/07/2016 10:05,10
345,City,164,Cancelled,11/07/2016 07:52,11/07/2016 07:52,7
1051,Airport,164,Cancelled,11/07/2016 19:44,11/07/2016 19:44,19
3213,City,164,Cancelled,13/07/2016 09:44,13/07/2016 09:44,9
3841,Airport,164,Cancelled,13/07/2016 21:33,13/07/2016 21:33,21
4168,City,164,Cancelled,14/07/2016 05:05,14/07/2016 05:05,5
4657,Airport,164,Cancelled,14/07/2016 12:00,14/07/2016 12:00,12
5272,City,164,Cancelled,14/07/2016 21:30,14/07/2016 21:30,21
5765,City,164,Cancelled,15/07/2016 08:18,15/07/2016 08:18,8
261,City,165,Cancelled,11/07/2016 06:42,11/07/2016 06:42,6
525,City,165,Cancelled,11/07/2016 09:52,11/07/2016 09:52,9
1500,City,165,Cancelled,12/07/2016 05:32,12/07/2016 05:32,5
1640,City,165,Cancelled,12/07/2016 07:18,12/07/2016 07:18,7
2885,City,165,Cancelled,13/07/2016 05:54,13/07/2016 05:54,5
4386,City,165,Cancelled,14/07/2016 07:48,14/07/2016 07:48,7
1190,Airport,166,Cancelled,11/07/2016 21:13,11/07/2016 21:13,21
1549,City,166,Cancelled,12/07/2016 06:02,12/07/2016 06:02,6
2834,City,166,Cancelled,13/07/2016 05:22,13/07/2016 05:22,5
2862,City,166,Cancelled,13/07/2016 05:41,13/07/2016 05:41,5
3054,City,166,Cancelled,13/07/2016 07:48,13/07/2016 07:48,7
3405,Airport,166,Cancelled,13/07/2016 15:13,13/07/2016 15:13,15
4153,City,166,Cancelled,14/07/2016 04:59,14/07/2016 04:59,4
5424,City,166,Cancelled,15/07/2016 02:13,15/07/2016 02:13,2
6561,Airport,166,Cancelled,15/07/2016 21:08,15/07/2016 21:08,21
1623,City,167,Cancelled,12/07/2016 06:58,12/07/2016 06:58,6
2061,City,167,Cancelled,12/07/2016 15:05,12/07/2016 15:05,15
3183,City,167,Cancelled,13/07/2016 09:20,13/07/2016 09:20,9
240,City,168,Cancelled,11/07/2016 06:29,11/07/2016 06:29,6
1011,Airport,168,Cancelled,11/07/2016 19:08,11/07/2016 19:08,19
1755,City,168,Cancelled,12/07/2016 08:40,12/07/2016 08:40,8
1893,City,168,Cancelled,12/07/2016 10:17,12/07/2016 10:17,10
177,City,169,Cancelled,11/07/2016 05:48,11/07/2016 05:48,5
1162,Airport,169,Cancelled,11/07/2016 20:43,11/07/2016 20:43,20
1456,City,169,Cancelled,12/07/2016 04:56,12/07/2016 04:56,4
1472,City,169,Cancelled,12/07/2016 05:08,12/07/2016 05:08,5
